Time,MIDI_Note,Note_Label,Pitch,Power,Spectral_Centroid
2.5,52,E3,1123.3323974609375,0.022862549871206284,1814.8110151884948
2.5,36,C2,1123.3323974609375,0.022862549871206284,1814.8110151884948
2.5,60,C4,1123.3323974609375,0.022862549871206284,1814.8110151884948
2.5,64,E4,1123.3323974609375,0.022862549871206284,1814.8110151884948
2.5,66,F#4,1123.3323974609375,0.022862549871206284,1814.8110151884948
2.625,36,C2,1153.0599365234375,0.028233671560883522,1799.3637236497816
2.625,60,C4,1153.0599365234375,0.028233671560883522,1799.3637236497816
2.625,64,E4,1153.0599365234375,0.028233671560883522,1799.3637236497816
2.625,66,F#4,1153.0599365234375,0.028233671560883522,1799.3637236497816
2.75,38,D2,775.9652099609375,0.027906931936740875,1909.6371339451487
2.75,38,D2,775.9652099609375,0.027906931936740875,1909.6371339451487
2.75,38,D2,775.9652099609375,0.027906931936740875,1909.6371339451487
2.75,38,D2,775.9652099609375,0.027906931936740875,1909.6371339451487
2.75,36,C2,775.9652099609375,0.027906931936740875,1909.6371339451487
2.75,60,C4,775.9652099609375,0.027906931936740875,1909.6371339451487
2.75,64,E4,775.9652099609375,0.027906931936740875,1909.6371339451487
2.75,66,F#4,775.9652099609375,0.027906931936740875,1909.6371339451487
2.875,36,C2,1032.2052001953125,0.021388355642557144,2187.5008711190444
2.875,60,C4,1032.2052001953125,0.021388355642557144,2187.5008711190444
2.875,64,E4,1032.2052001953125,0.021388355642557144,2187.5008711190444
2.875,66,F#4,1032.2052001953125,0.021388355642557144,2187.5008711190444
3.0,28,E1,993.0391235351562,0.02385234460234642,2168.5277249708593
3.0,28,E1,993.0391235351562,0.02385234460234642,2168.5277249708593
3.0,28,E1,993.0391235351562,0.02385234460234642,2168.5277249708593
3.0,28,E1,993.0391235351562,0.02385234460234642,2168.5277249708593
3.0,54,F#3,993.0391235351562,0.02385234460234642,2168.5277249708593
3.0,52,E3,993.0391235351562,0.02385234460234642,2168.5277249708593
3.0,36,C2,993.0391235351562,0.02385234460234642,2168.5277249708593
3.0,60,C4,993.0391235351562,0.02385234460234642,2168.5277249708593
3.0,64,E4,993.0391235351562,0.02385234460234642,2168.5277249708593
3.0,66,F#4,993.0391235351562,0.02385234460234642,2168.5277249708593
3.125,36,C2,1158.5733642578125,0.020286787301301956,2387.778536799583
3.125,60,C4,1158.5733642578125,0.020286787301301956,2387.778536799583
3.125,64,E4,1158.5733642578125,0.020286787301301956,2387.778536799583
3.125,66,F#4,1158.5733642578125,0.020286787301301956,2387.778536799583
3.25,28,E1,1122.9637451171875,0.018466677516698837,2601.9949530979056
3.25,28,E1,1122.9637451171875,0.018466677516698837,2601.9949530979056
3.25,28,E1,1122.9637451171875,0.018466677516698837,2601.9949530979056
3.25,28,E1,1122.9637451171875,0.018466677516698837,2601.9949530979056
3.25,36,C2,1122.9637451171875,0.018466677516698837,2601.9949530979056
3.25,60,C4,1122.9637451171875,0.018466677516698837,2601.9949530979056
3.25,64,E4,1122.9637451171875,0.018466677516698837,2601.9949530979056
3.25,66,F#4,1122.9637451171875,0.018466677516698837,2601.9949530979056
3.375,36,C2,860.6190185546875,0.017108337953686714,2758.65931762025
3.375,60,C4,860.6190185546875,0.017108337953686714,2758.65931762025
3.375,64,E4,860.6190185546875,0.017108337953686714,2758.65931762025
3.375,66,F#4,860.6190185546875,0.017108337953686714,2758.65931762025
3.5,35,B1,773.0087280273438,0.014930672943592072,2930.8612416994456
3.5,35,B1,773.0087280273438,0.014930672943592072,2930.8612416994456
3.5,35,B1,773.0087280273438,0.014930672943592072,2930.8612416994456
3.5,35,B1,773.0087280273438,0.014930672943592072,2930.8612416994456
3.5,52,E3,773.0087280273438,0.014930672943592072,2930.8612416994456
3.5,36,C2,773.0087280273438,0.014930672943592072,2930.8612416994456
3.5,60,C4,773.0087280273438,0.014930672943592072,2930.8612416994456
3.5,64,E4,773.0087280273438,0.014930672943592072,2930.8612416994456
3.5,66,F#4,773.0087280273438,0.014930672943592072,2930.8612416994456
3.625,36,C2,1121.08837890625,0.014927394688129425,3020.3059157403045
3.625,60,C4,1121.08837890625,0.014927394688129425,3020.3059157403045
3.625,64,E4,1121.08837890625,0.014927394688129425,3020.3059157403045
3.625,66,F#4,1121.08837890625,0.014927394688129425,3020.3059157403045
3.75,38,D2,732.9199829101562,0.02016516402363777,3245.8667552184907
3.75,38,D2,732.9199829101562,0.02016516402363777,3245.8667552184907
3.75,38,D2,732.9199829101562,0.02016516402363777,3245.8667552184907
3.75,38,D2,732.9199829101562,0.02016516402363777,3245.8667552184907
3.75,36,C2,732.9199829101562,0.02016516402363777,3245.8667552184907
3.75,60,C4,732.9199829101562,0.02016516402363777,3245.8667552184907
3.75,64,E4,732.9199829101562,0.02016516402363777,3245.8667552184907
3.75,66,F#4,732.9199829101562,0.02016516402363777,3245.8667552184907
3.875,36,C2,0.0,0.04144042730331421,909.3598889271127
3.875,60,C4,0.0,0.04144042730331421,909.3598889271127
3.875,64,E4,0.0,0.04144042730331421,909.3598889271127
3.875,66,F#4,0.0,0.04144042730331421,909.3598889271127
4.0,28,E1,734.948974609375,0.003858173731714487,832.1727616471302
4.0,28,E1,734.948974609375,0.003858173731714487,832.1727616471302
4.0,28,E1,734.948974609375,0.003858173731714487,832.1727616471302
4.0,28,E1,734.948974609375,0.003858173731714487,832.1727616471302
4.0,54,F#3,734.948974609375,0.003858173731714487,832.1727616471302
4.0,52,E3,734.948974609375,0.003858173731714487,832.1727616471302
4.0,50,D3,734.948974609375,0.003858173731714487,832.1727616471302
4.0,62,D4,734.948974609375,0.003858173731714487,832.1727616471302
4.0,64,E4,734.948974609375,0.003858173731714487,832.1727616471302
4.0,66,F#4,734.948974609375,0.003858173731714487,832.1727616471302
4.0,62,D4,734.948974609375,0.003858173731714487,832.1727616471302
4.0,64,E4,734.948974609375,0.003858173731714487,832.1727616471302
4.0,66,F#4,734.948974609375,0.003858173731714487,832.1727616471302
4.0,38,D2,734.948974609375,0.003858173731714487,832.1727616471302
4.125,62,D4,769.9036865234375,0.0012698452919721603,1057.477199402007
4.125,64,E4,769.9036865234375,0.0012698452919721603,1057.477199402007
4.125,66,F#4,769.9036865234375,0.0012698452919721603,1057.477199402007
4.125,38,D2,769.9036865234375,0.0012698452919721603,1057.477199402007
4.25,40,E2,734.3779296875,0.0008398450445383787,1126.407126330292
4.25,40,E2,734.3779296875,0.0008398450445383787,1126.407126330292
4.25,40,E2,734.3779296875,0.0008398450445383787,1126.407126330292
4.25,40,E2,734.3779296875,0.0008398450445383787,1126.407126330292
4.25,62,D4,734.3779296875,0.0008398450445383787,1126.407126330292
4.25,64,E4,734.3779296875,0.0008398450445383787,1126.407126330292
4.25,66,F#4,734.3779296875,0.0008398450445383787,1126.407126330292
4.25,38,D2,734.3779296875,0.0008398450445383787,1126.407126330292
4.375,62,D4,737.5,0.0004486737016122788,1226.2701806405796
4.375,64,E4,737.5,0.0004486737016122788,1226.2701806405796
4.375,66,F#4,737.5,0.0004486737016122788,1226.2701806405796
4.375,38,D2,737.5,0.0004486737016122788,1226.2701806405796
4.5,35,B1,754.2969360351562,0.00027835395303554833,1479.1557176513206
4.5,35,B1,754.2969360351562,0.00027835395303554833,1479.1557176513206
4.5,35,B1,754.2969360351562,0.00027835395303554833,1479.1557176513206
4.5,35,B1,754.2969360351562,0.00027835395303554833,1479.1557176513206
4.5,54,F#3,754.2969360351562,0.00027835395303554833,1479.1557176513206
4.5,52,E3,754.2969360351562,0.00027835395303554833,1479.1557176513206
4.5,62,D4,754.2969360351562,0.00027835395303554833,1479.1557176513206
4.5,64,E4,754.2969360351562,0.00027835395303554833,1479.1557176513206
4.5,66,F#4,754.2969360351562,0.00027835395303554833,1479.1557176513206
4.5,38,D2,754.2969360351562,0.00027835395303554833,1479.1557176513206
4.625,62,D4,0.0,9.716879139887169e-05,1808.2568162154726
4.625,64,E4,0.0,9.716879139887169e-05,1808.2568162154726
4.625,66,F#4,0.0,9.716879139887169e-05,1808.2568162154726
4.625,38,D2,0.0,9.716879139887169e-05,1808.2568162154726
4.75,38,D2,0.0,2.71016797341872e-05,2978.4119917180706
4.75,38,D2,0.0,2.71016797341872e-05,2978.4119917180706
4.75,38,D2,0.0,2.71016797341872e-05,2978.4119917180706
4.75,38,D2,0.0,2.71016797341872e-05,2978.4119917180706
4.75,62,D4,0.0,2.71016797341872e-05,2978.4119917180706
4.75,64,E4,0.0,2.71016797341872e-05,2978.4119917180706
4.75,66,F#4,0.0,2.71016797341872e-05,2978.4119917180706
4.75,38,D2,0.0,2.71016797341872e-05,2978.4119917180706
4.875,62,D4,0.0,0.0,0.0
4.875,64,E4,0.0,0.0,0.0
4.875,66,F#4,0.0,0.0,0.0
4.875,38,D2,0.0,0.0,0.0
5.0,28,E1,0.0,0.0,0.0
5.0,28,E1,0.0,0.0,0.0
5.0,28,E1,0.0,0.0,0.0
5.0,28,E1,0.0,0.0,0.0
5.0,54,F#3,0.0,0.0,0.0
5.0,52,E3,0.0,0.0,0.0
5.0,62,D4,0.0,0.0,0.0
5.0,64,E4,0.0,0.0,0.0
5.0,66,F#4,0.0,0.0,0.0
5.0,38,D2,0.0,0.0,0.0
5.125,62,D4,0.0,0.0,0.0
5.125,64,E4,0.0,0.0,0.0
5.125,66,F#4,0.0,0.0,0.0
5.125,38,D2,0.0,0.0,0.0
5.25,28,E1,0.0,0.0,0.0
5.25,28,E1,0.0,0.0,0.0
5.25,28,E1,0.0,0.0,0.0
5.25,28,E1,0.0,0.0,0.0
5.25,62,D4,0.0,0.0,0.0
5.25,64,E4,0.0,0.0,0.0
5.25,66,F#4,0.0,0.0,0.0
5.25,38,D2,0.0,0.0,0.0
5.375,62,D4,0.0,0.0,0.0
5.375,64,E4,0.0,0.0,0.0
5.375,66,F#4,0.0,0.0,0.0
5.375,38,D2,0.0,0.0,0.0
5.5,35,B1,0.0,0.0,0.0
5.5,35,B1,0.0,0.0,0.0
5.5,35,B1,0.0,0.0,0.0
5.5,35,B1,0.0,0.0,0.0
5.5,52,E3,0.0,0.0,0.0
5.5,62,D4,0.0,0.0,0.0
5.5,64,E4,0.0,0.0,0.0
5.5,66,F#4,0.0,0.0,0.0
5.5,38,D2,0.0,0.0,0.0
5.625,62,D4,0.0,0.0,0.0
5.625,64,E4,0.0,0.0,0.0
5.625,66,F#4,0.0,0.0,0.0
5.625,38,D2,0.0,0.0,0.0
5.75,38,D2,0.0,0.0,0.0
5.75,38,D2,0.0,0.0,0.0
5.75,38,D2,0.0,0.0,0.0
5.75,38,D2,0.0,0.0,0.0
5.75,62,D4,0.0,0.0,0.0
5.75,64,E4,0.0,0.0,0.0
5.75,66,F#4,0.0,0.0,0.0
5.75,38,D2,0.0,0.0,0.0
5.875,62,D4,0.0,0.0,0.0
5.875,64,E4,0.0,0.0,0.0
5.875,66,F#4,0.0,0.0,0.0
5.875,38,D2,0.0,0.0,0.0
6.0,28,E1,0.0,0.0,0.0
6.0,28,E1,0.0,0.0,0.0
6.0,28,E1,0.0,0.0,0.0
6.0,28,E1,0.0,0.0,0.0
6.0,54,F#3,0.0,0.0,0.0
6.0,52,E3,0.0,0.0,0.0
6.0,52,E3,0.0,0.0,0.0
6.0,59,B3,0.0,0.0,0.0
6.0,64,E4,0.0,0.0,0.0
6.0,66,F#4,0.0,0.0,0.0
6.0,59,B3,0.0,0.0,0.0
6.0,64,E4,0.0,0.0,0.0
6.0,66,F#4,0.0,0.0,0.0
6.0,40,E2,0.0,0.0,0.0
6.125,59,B3,0.0,0.0,0.0
6.125,64,E4,0.0,0.0,0.0
6.125,66,F#4,0.0,0.0,0.0
6.125,40,E2,0.0,0.0,0.0
6.25,40,E2,0.0,0.0,0.0
6.25,40,E2,0.0,0.0,0.0
6.25,40,E2,0.0,0.0,0.0
6.25,40,E2,0.0,0.0,0.0
6.25,59,B3,0.0,0.0,0.0
6.25,64,E4,0.0,0.0,0.0
6.25,66,F#4,0.0,0.0,0.0
6.25,40,E2,0.0,0.0,0.0
6.375,59,B3,0.0,0.0,0.0
6.375,64,E4,0.0,0.0,0.0
6.375,66,F#4,0.0,0.0,0.0
6.375,40,E2,0.0,0.0,0.0
6.5,35,B1,0.0,0.0,0.0
6.5,35,B1,0.0,0.0,0.0
6.5,35,B1,0.0,0.0,0.0
6.5,35,B1,0.0,0.0,0.0
6.5,54,F#3,0.0,0.0,0.0
6.5,52,E3,0.0,0.0,0.0
6.5,59,B3,0.0,0.0,0.0
6.5,64,E4,0.0,0.0,0.0
6.5,66,F#4,0.0,0.0,0.0
6.5,40,E2,0.0,0.0,0.0
6.625,59,B3,0.0,0.0,0.0
6.625,64,E4,0.0,0.0,0.0
6.625,66,F#4,0.0,0.0,0.0
6.625,40,E2,0.0,0.0,0.0
6.75,38,D2,0.0,0.0,0.0
6.75,38,D2,0.0,0.0,0.0
6.75,28,E1,0.0,0.0,0.0
6.75,38,D2,0.0,0.0,0.0
6.75,38,D2,0.0,0.0,0.0
6.75,59,B3,0.0,0.0,0.0
6.75,64,E4,0.0,0.0,0.0
6.75,66,F#4,0.0,0.0,0.0
6.75,40,E2,0.0,0.0,0.0
6.875,59,B3,0.0,0.0,0.0
6.875,64,E4,0.0,0.0,0.0
6.875,66,F#4,0.0,0.0,0.0
6.875,40,E2,0.0,0.0,0.0
7.0,28,E1,0.0,0.0,0.0
7.0,28,E1,0.0,0.0,0.0
7.0,28,E1,0.0,0.0,0.0
7.0,28,E1,0.0,0.0,0.0
7.0,54,F#3,0.0,0.0,0.0
7.0,52,E3,0.0,0.0,0.0
7.0,59,B3,0.0,0.0,0.0
7.0,64,E4,0.0,0.0,0.0
7.0,66,F#4,0.0,0.0,0.0
7.0,40,E2,0.0,0.0,0.0
7.125,59,B3,0.0,0.0,0.0
7.125,64,E4,0.0,0.0,0.0
7.125,66,F#4,0.0,0.0,0.0
7.125,40,E2,0.0,0.0,0.0
7.25,28,E1,0.0,0.0,0.0
7.25,28,E1,0.0,0.0,0.0
7.25,28,E1,0.0,0.0,0.0
7.25,28,E1,0.0,0.0,0.0
7.25,59,B3,0.0,0.0,0.0
7.25,64,E4,0.0,0.0,0.0
7.25,66,F#4,0.0,0.0,0.0
7.25,40,E2,0.0,0.0,0.0
7.375,59,B3,0.0,0.0,0.0
7.375,64,E4,0.0,0.0,0.0
7.375,66,F#4,0.0,0.0,0.0
7.375,40,E2,0.0,0.0,0.0
7.5,35,B1,0.0,0.0,0.0
7.5,35,B1,0.0,0.0,0.0
7.5,35,B1,0.0,0.0,0.0
7.5,35,B1,0.0,0.0,0.0
7.5,52,E3,0.0,0.0,0.0
7.5,40,E2,0.0,0.0,0.0
7.5,47,B2,0.0,0.0,0.0
7.5,47,B2,0.0,0.0,0.0
7.5,59,B3,0.0,0.0,0.0
7.5,64,E4,0.0,0.0,0.0
7.5,66,F#4,0.0,0.0,0.0
7.5,40,E2,0.0,0.0,0.0
7.625,40,E2,0.0,0.0,0.0
7.625,59,B3,0.0,0.0,0.0
7.625,64,E4,0.0,0.0,0.0
7.625,66,F#4,0.0,0.0,0.0
7.625,40,E2,0.0,0.0,0.0
7.75,38,D2,0.0,0.0,0.0
7.75,38,D2,0.0,0.0,0.0
7.75,38,D2,0.0,0.0,0.0
7.75,38,D2,0.0,0.0,0.0
7.75,40,E2,0.0,0.0,0.0
7.75,50,D3,0.0,0.0,0.0
7.75,50,D3,0.0,0.0,0.0
7.75,59,B3,0.0,0.0,0.0
7.75,64,E4,0.0,0.0,0.0
7.75,66,F#4,0.0,0.0,0.0
7.75,40,E2,0.0,0.0,0.0
7.875,40,E2,0.0,0.0,0.0
7.875,59,B3,0.0,0.0,0.0
7.875,64,E4,0.0,0.0,0.0
7.875,66,F#4,0.0,0.0,0.0
7.875,40,E2,0.0,0.0,0.0
8.0,28,E1,0.0,0.0,0.0
8.0,28,E1,0.0,0.0,0.0
8.0,28,E1,0.0,0.0,0.0
8.0,28,E1,0.0,0.0,0.0
8.0,35,B1,0.0,0.0,0.0
8.0,52,E3,0.0,0.0,0.0
8.0,49,C#3,0.0,0.0,0.0
8.0,40,E2,0.0,0.0,0.0
8.0,40,E2,0.0,0.0,0.0
8.25,40,E2,0.0,0.0,0.0
8.25,40,E2,0.0,0.0,0.0
8.25,40,E2,0.0,0.0,0.0
8.25,40,E2,0.0,0.0,0.0
8.25,52,E3,0.0,0.0,0.0
8.25,52,E3,0.0,0.0,0.0
8.25,52,E3,0.0,0.0,0.0
8.5,35,B1,0.0,0.0,0.0
8.5,35,B1,0.0,0.0,0.0
8.5,35,B1,0.0,0.0,0.0
8.5,35,B1,0.0,0.0,0.0
8.5,52,E3,0.0,0.0,0.0
8.5,40,E2,0.0,0.0,0.0
8.5,47,B2,0.0,0.0,0.0
8.5,47,B2,0.0,0.0,0.0
8.75,38,D2,0.0,0.0,0.0
8.75,38,D2,0.0,0.0,0.0
8.75,38,D2,0.0,0.0,0.0
8.75,38,D2,0.0,0.0,0.0
8.75,52,E3,0.0,0.0,0.0
8.75,50,D3,0.0,0.0,0.0
8.75,50,D3,0.0,0.0,0.0
9.0,28,E1,0.0,0.0,0.0
9.0,28,E1,0.0,0.0,0.0
9.0,28,E1,0.0,0.0,0.0
9.0,28,E1,0.0,0.0,0.0
9.0,52,E3,0.0,0.0,0.0
9.0,35,B1,0.0,0.0,0.0
9.0,40,E2,0.0,0.0,0.0
9.0,40,E2,0.0,0.0,0.0
9.25,28,E1,0.0,0.0,0.0
9.25,28,E1,0.0,0.0,0.0
9.25,28,E1,0.0,0.0,0.0
9.25,28,E1,0.0,0.0,0.0
9.25,52,E3,0.0,0.0,0.0
9.25,35,B1,0.0,0.0,0.0
9.25,40,E2,0.0,0.0,0.0
9.25,40,E2,0.0,0.0,0.0
9.5,35,B1,0.0,0.0,0.0
9.5,35,B1,0.0,0.0,0.0
9.5,35,B1,0.0,0.0,0.0
9.5,35,B1,0.0,0.0,0.0
9.5,52,E3,0.0,0.0,0.0
9.5,40,E2,0.0,0.0,0.0
